CustomerID,Name,Surname,Gender,Age,Region,Job Classification,Date Joined,Balance
300000852,Lisa Burns,Parsons,Male,53,Kansas,White Collar,11.Jun.15,22477.05
100000853,Lance Juarez,Hudson,Female,36,South Carolina,White Collar,12.Jun.15,15461.71
100000854,Makayla Dunn,Clark,Male,42,Wyoming,White Collar,12.Jun.15,40303.71
200000855,Bradley Hernandez,Campbell,Male,40,Georgia,Blue Collar,12.Jun.15,10718.8
200000856,Dr. Christopher Mora,McLean,Male,41,Montana,Blue Collar,12.Jun.15,67100.09
300000857,Kevin Carey,Ince,Female,25,Massachusetts,Blue Collar,12.Jun.15,15700.14
100000858,Jonathan Gill,Baker,Male,45,Oregon,Blue Collar,13.Jun.15,12326.19
100000859,James White,Glover,Female,33,North Carolina,White Collar,13.Jun.15,20019.58
100000860,Charles Holland,Ross,Female,38,Alabama,White Collar,13.Jun.15,9100.32
100000861,Jay Rodriguez,Graham,Female,47,Montana,Blue Collar,13.Jun.15,9098.32
100000862,Joseph Johnson,Young,Male,31,Virginia,Other,13.Jun.15,20938.59
200000863,Douglas Wilson,Quinn,Female,42,Arizona,Other,13.Jun.15,82725.38
200000864,Allison Day,Hardacre,Male,58,Massachusetts,Blue Collar,13.Jun.15,36743.0
200000865,Justin Cook,Cornish,Female,43,Tennessee,Other,13.Jun.15,57420.82
200000866,Stephen Baker,Gibson,Male,56,Massachusetts,Blue Collar,13.Jun.15,31933.56
100000867,David English,Abraham,Male,38,Arizona,White Collar,14.Jun.15,4562.77
100000868,Sherry Brock,Walsh,Female,44,Virginia,White Collar,14.Jun.15,19645.17
100000869,Jeremy King,Chapman,Male,34,Illinois,White Collar,14.Jun.15,22571.15
100000870,Andrew Silva,Rees,Male,38,Massachusetts,White Collar,14.Jun.15,19703.37
100000871,Sydney Foster,Kelly,Male,40,South Carolina,White Collar,14.Jun.15,79434.98
100000872,Benjamin Johnson,MacDonald,Female,46,Colorado,White Collar,14.Jun.15,20383.64
100000873,Margaret Finley,McDonald,Female,30,Pennsylvania,White Collar,14.Jun.15,35243.71
100000874,Kimberly Morris,Alsop,Female,34,Alabama,White Collar,14.Jun.15,10218.7
100000875,Kim Morgan,MacLeod,Male,47,Kentucky,White Collar,14.Jun.15,69979.67
100000876,Martha Davies,Pullman,Female,35,Maryland,White Collar,14.Jun.15,26731.12
100000877,Becky Meyer,Reid,Female,34,Texas,White Collar,14.Jun.15,76181.33
100000878,Richard Barnes,Metcalfe,Female,22,Maryland,White Collar,15.Jun.15,31498.96
100000879,Michelle Miller,Russell,Male,31,Wisconsin,White Collar,15.Jun.15,38820.41
100000880,William Moore,Springer,Female,31,Kansas,Blue Collar,15.Jun.15,20304.1
100000881,Heather Carr,Nash,Female,38,Oklahoma,Blue Collar,15.Jun.15,40515.6
100000882,Michelle Oneal,Simpson,Male,23,Utah,White Collar,15.Jun.15,13049.38
100000883,Nicole Wright,Skinner,Female,42,California,White Collar,15.Jun.15,38638.28
100000884,Marc Lopez,Turner,Female,24,Indiana,White Collar,15.Jun.15,38243.22
100000885,Sarah Bruce,Manning,Female,45,Kansas,White Collar,15.Jun.15,29123.62
200000886,William Davis,Baker,Male,54,Colorado,Blue Collar,15.Jun.15,55672.22
200000887,Benjamin Dillon,Robertson,Female,38,Indiana,Other,15.Jun.15,18241.98
300000888,Kimberly Wright,Gray,Female,26,Nevada,White Collar,15.Jun.15,54186.89
100000889,Carlos Wagner,Bailey,Male,37,Colorado,White Collar,16.Jun.15,44096.51
100000890,Christopher Hunter,Peake,Male,26,New Hampshire,Blue Collar,16.Jun.15,70346.54
100000891,Brandon Russell,Mathis,Female,32,Colorado,Other,16.Jun.15,48355.0
100000892,Grant Johnson,Anderson,Male,27,Colorado,White Collar,16.Jun.15,37191.94
100000893,Matthew West,Butler,Female,41,Illinois,White Collar,16.Jun.15,12212.85
100000894,David Edwards,Buckland,Female,39,Minnesota,Other,16.Jun.15,46957.62
100000895,Kelly Vazquez,Terry,Female,33,North Carolina,White Collar,16.Jun.15,20359.61
200000896,Heather Roberts,Allan,Male,59,South Carolina,Blue Collar,16.Jun.15,21784.09
200000897,Jordan Fields,Nash,Male,49,Arkansas,Blue Collar,16.Jun.15,66375.91
100000898,Peggy Davis,Ross,Female,47,Idaho,White Collar,17.Jun.15,24797.11
100000899,Sara Rubio,Parsons,Female,40,Idaho,Blue Collar,17.Jun.15,27635.28
100000900,Jennifer Myers,Miller,Female,34,California,White Collar,17.Jun.15,17308.75
100000901,Shelby Reeves,Butler,Female,38,Maryland,White Collar,17.Jun.15,95477.25
100000902,Julian Craig,White,Male,37,South Carolina,White Collar,17.Jun.15,46682.59
200000903,Amy Wells,Peters,Male,43,Ohio,Other,17.Jun.15,21136.88
200000904,Benjamin Daugherty,Gray,Male,52,Massachusetts,Blue Collar,17.Jun.15,51689.74
300000905,Eric Hart,Morgan,Female,29,North Dakota,Other,17.Jun.15,16037.16
100000906,Edward Ortega MD,Robertson,Female,31,North Dakota,White Collar,18.Jun.15,24602.08
100000907,Danielle Velez,Chapman,Male,47,Wisconsin,White Collar,18.Jun.15,71446.54
100000908,Connor Smith,Peake,Male,31,Mississippi,White Collar,18.Jun.15,35693.86
200000909,John Turner,Hunter,Female,44,West Virginia,Other,18.Jun.15,96860.93
200000910,Alison Ramsey,Henderson,Male,43,North Dakota,Blue Collar,18.Jun.15,30323.97
200000911,Kathleen Cuevas,Hunter,Male,48,Arizona,Other,18.Jun.15,1341.31
200000912,Brent Morgan,Bower,Male,56,Utah,Other,18.Jun.15,40922.28
300000913,Vicki Newton,Robertson,Male,39,Iowa,Blue Collar,18.Jun.15,54165.92
400000914,Sandra Neal,Randall,Female,25,Virginia,Blue Collar,18.Jun.15,149698.12
400000915,Samantha Bailey,Hemmings,Female,26,New York,Other,18.Jun.15,54272.56
400000916,Sarah Pierce,Grant,Male,35,Massachusetts,White Collar,18.Jun.15,93787.01
100000917,Carol Scott,Newman,Female,34,Washington,Other,19.Jun.15,57387.06
100000918,Matthew Stone,Nolan,Female,24,Michigan,White Collar,19.Jun.15,41988.65
100000919,James Barr,Duncan,Female,28,California,White Collar,19.Jun.15,73859.27
100000920,Amanda Vargas,Hill,Male,23,New York,Other,19.Jun.15,50104.04
100000921,Deborah Bell,Gibson,Male,43,North Carolina,White Collar,19.Jun.15,29188.4
100000922,Paul Allen,Glover,Female,30,Colorado,White Collar,19.Jun.15,73490.09
100000923,Mr. Lee Nelson MD,Henderson,Female,40,Maryland,White Collar,19.Jun.15,62886.29
200000924,Karen Rodriguez,Blake,Female,60,Kansas,Other,19.Jun.15,66713.0
100000925,Angela Rowe,Bell,Male,34,Kentucky,White Collar,20.Jun.15,7729.88
100000926,Danielle Miller,Johnston,Male,49,North Carolina,White Collar,20.Jun.15,60180.76
100000927,Jacob Townsend,Wilson,Female,37,Tennessee,White Collar,20.Jun.15,87912.9
100000928,Teresa Burton,Glover,Male,30,Colorado,White Collar,20.Jun.15,21157.3
100000929,Danielle Kirby,Wright,Female,35,Rhode Island,White Collar,20.Jun.15,22932.94
100000930,Timothy Miller,Hughes,Female,35,South Dakota,White Collar,20.Jun.15,21314.68
100000931,Kristina Coleman,Lawrence,Female,42,Nevada,White Collar,20.Jun.15,22298.93
100000932,Claire Curry,Ferguson,Female,30,Hawaii,White Collar,20.Jun.15,14184.7
100000933,Ethan Myers,Harris,Male,32,Kansas,Blue Collar,20.Jun.15,23899.56
100000934,Chelsey Shelton,Abraham,Female,35,Pennsylvania,White Collar,20.Jun.15,14360.43
100000935,Jacob Smith,Miller,Female,32,Arizona,Other,20.Jun.15,42248.4
100000936,John Williams,Henderson,Female,36,Pennsylvania,White Collar,20.Jun.15,9406.07
100000937,Monica Schneider,White,Female,28,Kentucky,Blue Collar,20.Jun.15,6921.74
200000938,Christopher Schultz,Harris,Male,52,Ohio,Blue Collar,20.Jun.15,29715.0
200000939,Sabrina Hall,Dyer,Male,42,Michigan,Other,20.Jun.15,65530.32
200000940,James Gaines,Sutherland,Male,58,Tennessee,Blue Collar,20.Jun.15,27878.55
200000941,Hector Kennedy,Manning,Male,48,Wyoming,Blue Collar,20.Jun.15,4941.65
200000942,Christopher Wilson,Roberts,Male,40,New Jersey,White Collar,20.Jun.15,32790.32
200000943,Barbara Martinez,Walker,Female,47,Kansas,Other,20.Jun.15,29481.76
200000944,Stephen Smith,Lyman,Male,47,Alabama,Other,20.Jun.15,15090.98
200000945,Nicole Garrett,Payne,Male,62,Alaska,Blue Collar,20.Jun.15,29719.47
200000946,Joshua Bryan,Gibson,Male,53,Utah,Blue Collar,20.Jun.15,15668.02
200000947,Taylor Spence,Ball,Female,56,Vermont,Other,20.Jun.15,105138.65
200000948,Brooke Smith,Reid,Female,53,Idaho,White Collar,20.Jun.15,45663.95
200000949,Steven Davis,Ellison,Male,50,Arkansas,Other,20.Jun.15,2347.34
200000950,Megan Norris,Dowd,Male,55,California,Blue Collar,20.Jun.15,12231.08
300000951,Charles Taylor,Nash,Male,36,Indiana,Blue Collar,20.Jun.15,56653.07
300000952,Tyler Rosales,Jones,Female,40,Arizona,White Collar,20.Jun.15,24435.72
300000953,Justin Huff,Robertson,Male,41,Maryland,Blue Collar,20.Jun.15,77995.62
300000954,Natasha Thomas,Parsons,Male,33,Delaware,White Collar,20.Jun.15,49775.7
400000955,Austin Martinez,Greene,Male,41,Kentucky,White Collar,20.Jun.15,53685.06
400000956,David Bond,Bower,Female,22,Nevada,White Collar,20.Jun.15,22515.19
100000957,Brooke Rubio,Knox,Male,38,Pennsylvania,Other,21.Jun.15,80709.15
100000958,Jeremy Young,Johnston,Male,33,Connecticut,White Collar,21.Jun.15,60205.51
100000959,Jorge Stark,McGrath,Female,26,Arizona,Blue Collar,21.Jun.15,23694.9
100000960,Roberto Kramer,Allan,Female,36,Rhode Island,White Collar,21.Jun.15,31644.37
200000961,Richard Long,Short,Female,49,Iowa,Other,21.Jun.15,26688.85
200000962,Kimberly Johnson,Murray,Male,50,Georgia,Blue Collar,21.Jun.15,38577.66
200000963,Steve Jensen,Coleman,Male,56,Indiana,Other,21.Jun.15,54809.65
200000964,Tina Wright,MacDonald,Female,59,Montana,Blue Collar,21.Jun.15,29417.52
200000965,Lisa Henderson,Anderson,Male,52,Tennessee,Blue Collar,21.Jun.15,30981.38
300000966,Mr. Colton Page,Bond,Female,38,Arizona,Blue Collar,21.Jun.15,23669.58
300000967,David Lopez,Morrison,Female,42,Nevada,White Collar,21.Jun.15,61134.99
100000968,Thomas Peterson,Martin,Male,38,Hawaii,White Collar,22.Jun.15,21138.46
100000969,Corey Mcbride,Parsons,Female,21,Idaho,White Collar,22.Jun.15,89067.87
100000970,Kendra Houston,Oliver,Female,32,South Carolina,White Collar,22.Jun.15,20852.18
100000971,Tiffany Chase,Young,Male,23,Iowa,White Collar,22.Jun.15,28959.8
100000972,Hannah Smith,Forsyth,Male,32,Oklahoma,White Collar,23.Jun.15,85709.46
100000973,Dr. Edward Lewis,Avery,Female,25,Nebraska,Other,23.Jun.15,86275.31
200000974,Teresa Perkins,North,Male,58,South Dakota,Other,23.Jun.15,11596.34
200000975,Brian Anderson,Mackenzie,Male,43,West Virginia,Blue Collar,23.Jun.15,74155.05
200000976,Clayton Washington,Clark,Female,61,Iowa,Other,23.Jun.15,75200.68
200000977,Crystal Drake,Blake,Female,43,Wyoming,Other,23.Jun.15,27580.15
300000978,Bradley Newton,Wallace,Female,45,Nebraska,White Collar,23.Jun.15,17753.01
300000979,Julie Jennings,Hunter,Male,28,Massachusetts,White Collar,23.Jun.15,28240.06
100000980,Thomas Palmer,Hart,Male,19,Georgia,White Collar,24.Jun.15,65493.89
100000981,Tammy Smith,Ince,Female,31,Arkansas,Other,24.Jun.15,74414.09
100000982,Ann Irwin,Avery,Female,34,North Carolina,White Collar,24.Jun.15,107641.39
200000983,Hayley Ware,Rutherford,Female,37,Tennessee,Other,24.Jun.15,42322.58
200000984,Michelle Gregory,Ince,Female,57,Mississippi,Other,24.Jun.15,64620.15
200000985,Chelsea Davis,MacLeod,Male,56,Utah,Blue Collar,24.Jun.15,48707.14
200000986,Tony Dennis,Thomson,Male,56,Illinois,Blue Collar,24.Jun.15,27458.53
200000987,Aaron Brown,Bond,Male,42,Alaska,Blue Collar,24.Jun.15,7562.83
400000988,Tony Turner,Hardacre,Female,39,North Carolina,White Collar,24.Jun.15,107680.1
100000989,Christopher Ward,McLean,Female,34,Illinois,Other,25.Jun.15,40542.83
100000990,Christine Rodriguez,Manning,Male,43,North Dakota,Blue Collar,25.Jun.15,80880.83
100000991,Joshua Harris,Welch,Male,33,West Virginia,White Collar,25.Jun.15,3226.71
200000992,Tara Pope,Taylor,Male,43,Mississippi,Blue Collar,25.Jun.15,68551.15
300000993,Katie Kelly,Grant,Male,33,Mississippi,Blue Collar,25.Jun.15,77870.46
300000994,Lisa Williamson,Dickens,Male,35,Maine,Blue Collar,25.Jun.15,56611.75
100000995,Chase Arellano,Anderson,Female,29,Oklahoma,Other,26.Jun.15,81080.08
100000996,Melissa Andrade,Bower,Male,34,Montana,White Collar,26.Jun.15,40109.99
100000997,Dale Morrison,Edmunds,Female,44,South Dakota,White Collar,26.Jun.15,74948.24
100000998,Connor Gonzalez,Allan,Male,36,Connecticut,Other,26.Jun.15,82776.89
200000999,Mr. Albert Reynolds,Dickens,Male,60,New York,Other,26.Jun.15,34597.56
400001000,Megan Simmons,Thomson,Female,29,Alabama,Other,26.Jun.15,4406.82
400001001,Christopher Hughes,Duncan,Female,31,Utah,Other,26.Jun.15,32162.34
100001002,Eric Harmon,Smith,Male,29,Illinois,White Collar,27.Jun.15,18808.61
100001003,Lindsey Martinez,Howard,Female,32,North Carolina,Blue Collar,27.Jun.15,12013.82
100001004,Ronald Kim,Lewis,Male,21,Alaska,White Collar,27.Jun.15,40886.21
100001005,Amanda Fields,Jones,Female,38,Oklahoma,White Collar,27.Jun.15,49490.42
100001006,Kaitlyn Day,Martin,Female,27,Florida,Blue Collar,27.Jun.15,51197.28
100001007,Matthew Myers,Lyman,Male,47,Maryland,Blue Collar,27.Jun.15,8610.86
300001008,Jennifer Campbell,Carr,Male,33,Oregon,Blue Collar,27.Jun.15,12567.26
300001009,Yesenia Pugh,North,Male,31,Arkansas,Blue Collar,27.Jun.15,28265.93
300001010,Wendy Anderson,Ogden,Female,36,Ohio,Other,27.Jun.15,44515.4
100001011,Kelly Costa,Sharp,Male,39,Louisiana,White Collar,28.Jun.15,20461.13
100001012,Laurie Scott,Marshall,Male,37,Virginia,Blue Collar,28.Jun.15,22457.9
100001013,Nicole Buckley,Glover,Male,38,New Mexico,White Collar,28.Jun.15,25807.24
100001014,Keith Smith,Hemmings,Male,41,Vermont,White Collar,28.Jun.15,75878.51
100001015,Jeremiah Garcia,Poole,Male,24,Texas,White Collar,28.Jun.15,5880.85
100001016,Miranda Bell,Davidson,Female,37,Kentucky,White Collar,28.Jun.15,30894.09
100001017,Brenda Ferguson,Hill,Female,33,New York,White Collar,28.Jun.15,88647.1
100001018,Michael Burke Jr.,Mills,Female,32,New Hampshire,White Collar,28.Jun.15,55945.74
200001019,Linda Zamora,Glover,Male,60,South Dakota,Blue Collar,28.Jun.15,67510.19
200001020,Ashley Valencia,Lee,Female,55,Maine,Other,28.Jun.15,29753.91
200001021,Christina Kim,Bond,Female,57,Delaware,Blue Collar,28.Jun.15,55886.74
400001022,Joshua Parker,Bower,Male,38,Michigan,White Collar,28.Jun.15,76999.31
100001023,David Alexander,Campbell,Male,42,Kansas,White Collar,29.Jun.15,61354.78
100001024,Richard Williams,Hemmings,Male,36,Michigan,Blue Collar,29.Jun.15,9352.12
100001025,Kimberly Coleman,Arnold,Female,40,North Carolina,White Collar,29.Jun.15,55409.56
100001026,Julia Horton,Parr,Female,25,Illinois,White Collar,29.Jun.15,22598.74
100001027,Tara Simmons,MacLeod,Female,33,Mississippi,Other,29.Jun.15,49665.09
100001028,Richard Day,Sutherland,Male,46,Wisconsin,White Collar,29.Jun.15,79398.91
100001029,Amy White MD,North,Female,38,Massachusetts,White Collar,29.Jun.15,24834.61
200001030,Elizabeth Warren,Avery,Male,58,South Dakota,Other,29.Jun.15,41285.8
200001031,Anthony Thomas,Ferguson,Female,48,Texas,Other,29.Jun.15,6104.59
200001032,Vicki Medina,Pullman,Male,41,Maine,Blue Collar,29.Jun.15,64766.09
300001033,Susan Ray,Gibson,Female,46,Kentucky,White Collar,29.Jun.15,55535.23
300001034,Julie Cook,Carr,Male,35,Iowa,Blue Collar,29.Jun.15,134324.66
400001035,Charles Lee,Jones,Female,27,Arizona,Blue Collar,29.Jun.15,48456.97
100001036,Mary Jones,Metcalfe,Female,40,North Dakota,White Collar,30.Jun.15,2619.62
100001037,Brian Malone,Walker,Male,41,South Dakota,Other,30.Jun.15,61602.73
100001038,Diana Sanchez,Dickens,Male,37,Nebraska,White Collar,30.Jun.15,22058.44
100001039,Stephanie Gilbert,Ince,Female,31,Louisiana,White Collar,30.Jun.15,24845.43
100001040,Steven Wallace,Bond,Male,28,Delaware,White Collar,30.Jun.15,42331.5
100001041,Deanna Chavez,May,Male,41,Missouri,White Collar,30.Jun.15,43488.59
200001042,Rachel Villa,Campbell,Male,45,Kentucky,Blue Collar,30.Jun.15,11565.04
200001043,Bryan Davis,Newman,Male,49,Georgia,Blue Collar,30.Jun.15,1096.36
200001044,Donna Johnson,Mathis,Male,52,Utah,Other,30.Jun.15,4793.55
200001045,Christopher Stewart,James,Female,51,Washington,Other,30.Jun.15,11909.63
200001046,Travis Daniels,Alsop,Male,47,Montana,Blue Collar,30.Jun.15,56257.26
300001047,Hector Hernandez,Mathis,Female,33,Wisconsin,Other,30.Jun.15,18469.94
300001048,Laurie Holden,Butler,Male,38,Florida,White Collar,30.Jun.15,48959.81
100001049,Caitlin Lee,Oliver,Female,30,Rhode Island,White Collar,01.Jul.15,51090.19
100001050,David Wong,MacLeod,Male,30,Kentucky,White Collar,01.Jul.15,26412.29
100001051,Kenneth Hayden,Bell,Male,47,Rhode Island,White Collar,01.Jul.15,14703.33
200001052,Wesley Davis,Davidson,Male,48,New York,Blue Collar,01.Jul.15,73268.73
200001053,Crystal Robertson,Ogden,Male,38,Utah,Blue Collar,01.Jul.15,26844.18
100001054,Kenneth Smith,Churchill,Male,43,West Virginia,White Collar,02.Jul.15,35417.02
100001055,Kristen Spencer,Mitchell,Female,40,West Virginia,White Collar,02.Jul.15,17546.36
100001056,Crystal Bryant,McDonald,Male,36,New Jersey,White Collar,02.Jul.15,53344.6
100001057,Dawn Jackson,Ross,Female,26,Arizona,Other,02.Jul.15,10054.71
100001058,Rebecca Gomez,Mackay,Female,36,Rhode Island,White Collar,02.Jul.15,49717.13
200001059,Tammy Perez,Hamilton,Female,51,Massachusetts,Blue Collar,02.Jul.15,7573.67
200001060,Mrs. Rachael Stevenson DDS,Mathis,Female,46,North Carolina,Other,02.Jul.15,32324.22
200001061,Joshua Morris,Kerr,Male,49,New York,Other,02.Jul.15,69791.57
200001062,Crystal Thompson,Alsop,Male,54,Louisiana,Other,02.Jul.15,16280.16
300001063,Austin Hill,Vaughan,Female,37,North Carolina,White Collar,02.Jul.15,34072.27
300001064,Tonya Maxwell,Vance,Male,42,Ohio,Other,02.Jul.15,11609.33
100001065,Carly Hughes,Mills,Female,30,Maryland,White Collar,03.Jul.15,44599.53
100001066,Kristin Jensen,MacDonald,Male,51,Maryland,White Collar,03.Jul.15,41266.34
100001067,David Williams,Vance,Female,28,Vermont,Blue Collar,03.Jul.15,28581.78
100001068,Nicole Kane,Pullman,Female,35,North Carolina,Blue Collar,03.Jul.15,15477.05
200001069,Kendra Yoder,Hemmings,Male,57,Arizona,Blue Collar,03.Jul.15,60086.6
200001070,Bill Fowler,Duncan,Male,62,New York,Blue Collar,03.Jul.15,55526.53
200001071,Jasmine Montgomery,Lambert,Male,51,Texas,White Collar,03.Jul.15,41097.46
400001072,Dana Moody,Short,Female,39,Washington,Other,03.Jul.15,84480.9
100001073,Cody Mahoney,May,Male,37,New Mexico,White Collar,04.Jul.15,14866.88
100001074,Michelle Lawson,Metcalfe,Male,37,Iowa,White Collar,04.Jul.15,50527.47
100001075,Michael Lee,Nolan,Female,27,Rhode Island,Blue Collar,04.Jul.15,27565.54
100001076,Alec Brady,Gill,Male,32,Wyoming,Blue Collar,04.Jul.15,78712.11
200001077,Dr. Michael Smith MD,Hardacre,Male,48,North Dakota,Other,04.Jul.15,40487.71
200001078,Misty Palmer,Arnold,Male,47,Massachusetts,Blue Collar,04.Jul.15,59432.06
300001079,Jesse Maldonado,Hudson,Male,36,Minnesota,Blue Collar,04.Jul.15,6467.89
300001080,David Ross,Ince,Male,44,Missouri,Blue Collar,04.Jul.15,37449.47
300001081,Michael Hardy,Ferguson,Female,38,Nebraska,White Collar,04.Jul.15,15926.91
400001082,Bryan Barber,Nolan,Female,32,Missouri,Other,04.Jul.15,20451.86
100001083,Sarah Terry,Gill,Female,41,Pennsylvania,White Collar,05.Jul.15,81089.55
100001084,Julie Cummings,Wallace,Female,44,North Dakota,White Collar,05.Jul.15,5032.09
100001085,Nicole Johnson,Kerr,Female,41,Alaska,White Collar,05.Jul.15,40523.18
200001086,Spencer Young,Scott,Male,47,Missouri,Blue Collar,05.Jul.15,1948.26
200001087,Michael Wilson,Greene,Female,59,Utah,Other,05.Jul.15,44326.6
200001088,Spencer Graham,Peters,Male,43,Vermont,Blue Collar,05.Jul.15,16457.71
100001089,Taylor Pugh,Howard,Male,36,Massachusetts,Other,06.Jul.15,22756.57
100001090,Joshua Pennington,Metcalfe,Male,25,Idaho,Other,06.Jul.15,44277.62
100001091,Adrian Yu,Greene,Female,45,Iowa,White Collar,06.Jul.15,57797.68
100001092,Jerry Howard,Gill,Female,35,Virginia,White Collar,06.Jul.15,1827.85
100001093,Tiffany Johnson,Rampling,Male,31,Idaho,White Collar,06.Jul.15,71267.85
100001094,Emily Johnson,Berry,Female,30,South Carolina,Other,06.Jul.15,2730.89
100001095,Jeff Thomas,Nash,Female,45,Nebraska,Other,06.Jul.15,9976.92
100001096,Veronica Fox,Bell,Female,35,Kansas,Blue Collar,06.Jul.15,6083.13
100001097,Margaret Walker,Vance,Male,36,Maryland,Other,06.Jul.15,88451.81
100001098,Grace Tanner,Martin,Female,24,Maryland,Blue Collar,06.Jul.15,77514.08
200001099,Craig Tran,Vance,Male,48,North Carolina,White Collar,06.Jul.15,66005.41
200001100,Benjamin Castro,North,Male,48,Virginia,Other,06.Jul.15,77332.09
200001101,Chad Lutz,Parr,Male,56,Virginia,Blue Collar,06.Jul.15,3516.35
200001102,Michael George,Murray,Male,60,Rhode Island,Other,06.Jul.15,22067.63
200001103,Kimberly Kelly,Howard,Male,42,Missouri,Other,06.Jul.15,28676.72
300001104,Charles Gardner,Parr,Male,44,Louisiana,Blue Collar,06.Jul.15,8365.04
300001105,Monica Shelton,Vaughan,Female,33,Iowa,Blue Collar,06.Jul.15,15196.68
100001106,Amanda Richmond,Miller,Female,29,New Jersey,Blue Collar,07.Jul.15,55720.37
100001107,Jason Mccarty,Rutherford,Male,33,Arkansas,White Collar,07.Jul.15,96379.13
100001108,Anthony Cobb,Rutherford,Male,27,North Dakota,White Collar,07.Jul.15,45374.89
100001109,Peter Salazar,Alsop,Female,33,Wisconsin,White Collar,07.Jul.15,36425.21
100001110,Chris Francis,Scott,Male,35,Kentucky,White Collar,07.Jul.15,66122.89
100001111,Courtney Mann,Howard,Female,26,New Jersey,White Collar,07.Jul.15,21988.77
100001112,John Archer,Clarkson,Female,33,Iowa,White Collar,07.Jul.15,84064.01
100001113,Samantha White,Rees,Female,42,Maryland,Other,07.Jul.15,107366.02
100001114,Debra Dominguez,Hodges,Male,33,Connecticut,White Collar,07.Jul.15,59890.0
200001115,Deborah Simpson,Bower,Male,48,Pennsylvania,Blue Collar,07.Jul.15,36171.83
200001116,Natalie Munoz,Sutherland,Male,58,Michigan,Blue Collar,07.Jul.15,17953.21
200001117,Amanda Stewart,Scott,Female,42,Virginia,Other,07.Jul.15,62850.82
200001118,Matthew Torres,Newman,Male,61,Missouri,Other,07.Jul.15,40989.59
300001119,Brent Galvan,Black,Male,35,Kansas,Blue Collar,07.Jul.15,45240.82
300001120,Carol Butler,Nolan,Male,38,Virginia,White Collar,07.Jul.15,24965.41
100001121,Jennifer Torres,Hemmings,Female,29,West Virginia,White Collar,08.Jul.15,25137.17
100001122,Debra Foster,Lawrence,Male,39,Ohio,Other,08.Jul.15,36666.7
100001123,Eric Mosley MD,Payne,Female,43,Florida,White Collar,08.Jul.15,10959.59
100001124,John Kidd,Forsyth,Male,35,Nevada,White Collar,08.Jul.15,114115.93
100001125,Donald Miller,Thomson,Male,31,Florida,White Collar,08.Jul.15,51397.48
100001126,Carol Davidson,Ball,Female,49,Texas,White Collar,08.Jul.15,68026.14
200001127,Christopher Edwards,Nolan,Male,33,Virginia,Blue Collar,08.Jul.15,4403.78
200001128,Pamela Saunders,Walker,Male,46,Missouri,Blue Collar,08.Jul.15,57005.15
200001129,Elijah Carlson,Lambert,Male,44,Rhode Island,White Collar,08.Jul.15,82950.04
300001130,Jamie Thomas,Black,Male,36,North Carolina,White Collar,08.Jul.15,55382.31
300001131,Juan Morris,Howard,Female,32,Nevada,White Collar,08.Jul.15,38704.52
100001132,John Wheeler,Newman,Male,33,Wyoming,White Collar,09.Jul.15,76301.47
100001133,Marcus Lee,Glover,Male,22,Arkansas,White Collar,09.Jul.15,14282.81
100001134,Lisa Kim,Marshall,Female,36,New Mexico,White Collar,09.Jul.15,3108.56
100001135,Colleen Shea,Kerr,Female,46,Vermont,White Collar,09.Jul.15,33779.41
200001136,Christina Moore,Pullman,Female,38,Virginia,Other,09.Jul.15,102268.43
200001137,Leslie Ellison,Bailey,Female,57,South Carolina,White Collar,09.Jul.15,83992.09
200001138,Joann Malone,Black,Female,46,Kentucky,Other,09.Jul.15,24686.89
300001139,Maria Hayes,Skinner,Female,42,Arkansas,Other,09.Jul.15,28516.17
400001140,Leah Griffin,Kelly,Male,31,Michigan,White Collar,09.Jul.15,9482.02
100001141,Kevin Bartlett,Grant,Male,27,Texas,Other,10.Jul.15,16613.41
100001142,Adrian Waller,Walsh,Female,35,Hawaii,White Collar,10.Jul.15,64757.52
100001143,Daniel Gomez,Sharp,Female,34,Kentucky,Other,10.Jul.15,21997.45
100001144,Traci Becker,McGrath,Male,43,Vermont,White Collar,10.Jul.15,55988.59
100001145,Jennifer Pham,Hill,Male,32,Maryland,Blue Collar,10.Jul.15,91674.56
200001146,Michael Hogan,Davies,Female,46,Alaska,Other,10.Jul.15,3374.35
200001147,Logan Ford,Brown,Male,50,Oregon,Blue Collar,10.Jul.15,67763.97
200001148,Brent Stevenson,Randall,Male,60,Kentucky,Blue Collar,10.Jul.15,35082.21
200001149,Lisa Williams,Dyer,Male,31,Delaware,Blue Collar,10.Jul.15,19383.88
200001150,Wendy Adams,Graham,Female,60,Hawaii,Blue Collar,10.Jul.15,5916.94
300001151,Ashlee Hicks,Payne,Female,44,Arkansas,White Collar,10.Jul.15,68185.66
100001152,Dylan Cochran,Ross,Male,41,Rhode Island,White Collar,11.Jul.15,80234.49
100001153,Yolanda Reed,Bond,Male,47,Illinois,White Collar,11.Jul.15,36493.69
100001154,Andrea Mayo,Hunter,Female,32,Mississippi,White Collar,11.Jul.15,35888.1
100001155,Brandon Lewis,Berry,Male,40,Utah,Blue Collar,11.Jul.15,62218.34
100001156,Dustin Bolton,Lewis,Female,45,North Dakota,White Collar,11.Jul.15,27955.59
100001157,Julie Chung,Vance,Female,40,Florida,White Collar,11.Jul.15,21945.27
100001158,Brittany Morris,Wilson,Female,35,Arizona,White Collar,11.Jul.15,21508.14
